Date,RubUSD,SP500
2/1/2013,30.003000,1513.170044
2/4/2013,29.883301,1495.709961
2/5/2013,30.064501,1511.290039
2/6/2013,29.902800,1512.119995
2/7/2013,30.051500,1509.390015
2/8/2013,30.157301,1517.930054
2/11/2013,30.146200,1517.010010
2/12/2013,30.086800,1519.430054
2/13/2013,29.994400,1520.329956
2/14/2013,30.036600,1521.380005
2/15/2013,30.045900,1519.790039
2/19/2013,30.107201,1530.939941
2/20/2013,30.041201,1511.949951
2/21/2013,30.205700,1502.420044
2/22/2013,30.396299,1515.599976
2/25/2013,30.324200,1487.849976
2/26/2013,30.549200,1496.939941
2/27/2013,30.582199,1515.989990
2/28/2013,30.441999,1514.680054
3/1/2013,30.643000,1518.199951
3/4/2013,30.631701,1525.199951
3/5/2013,30.730200,1539.790039
3/6/2013,30.571699,1541.459961
3/7/2013,30.715300,1544.260010
3/8/2013,30.682199,1551.180054
3/11/2013,30.758200,1556.219971
3/12/2013,30.682800,1552.479980
3/13/2013,30.697201,1554.520020
3/14/2013,30.774900,1563.229980
3/15/2013,30.723000,1560.699951
3/18/2013,30.870199,1552.099976
3/19/2013,30.812799,1548.339966
3/20/2013,30.953899,1558.709961
3/21/2013,30.786900,1545.800049
3/22/2013,30.932600,1556.890015
3/25/2013,30.726299,1551.689941
3/26/2013,30.915501,1563.770020
3/27/2013,30.852699,1562.849976
3/28/2013,31.056000,1569.189941
4/1/2013,31.009300,1562.170044
4/2/2013,31.020300,1570.250000
4/3/2013,31.268499,1553.689941
4/4/2013,31.618799,1559.979980
4/5/2013,31.543200,1553.280029
4/8/2013,31.596100,1563.069946
4/9/2013,31.189800,1568.609985
4/10/2013,31.001801,1587.729980
4/11/2013,30.833000,1593.369995
4/12/2013,30.800501,1588.849976
4/15/2013,31.046700,1552.359985
4/16/2013,31.444300,1574.569946
4/17/2013,31.232201,1552.010010
4/18/2013,31.831200,1541.609985
4/19/2013,31.493099,1555.250000
4/22/2013,31.616199,1562.500000
4/23/2013,31.499901,1578.780029
4/24/2013,31.616199,1578.790039
4/25/2013,31.418200,1585.160034
4/26/2013,31.124201,1582.239990
4/29/2013,31.187700,1593.609985
4/30/2013,30.930201,1597.569946
5/1/2013,30.999800,1582.699951
5/2/2013,31.287201,1597.589966
5/3/2013,31.132200,1614.420044
5/6/2013,31.056400,1617.500000
5/7/2013,30.972900,1625.959961
5/8/2013,31.059500,1632.689941
5/9/2013,31.092100,1626.670044
5/10/2013,31.137600,1633.699951
5/13/2013,31.365200,1633.770020
5/14/2013,31.260700,1650.339966
5/15/2013,31.300600,1658.780029
5/16/2013,31.444000,1650.469971
5/17/2013,31.339300,1667.469971
5/20/2013,31.406601,1666.290039
5/21/2013,31.230200,1669.160034
5/22/2013,31.212400,1655.349976
5/23/2013,31.347099,1650.510010
5/24/2013,31.359200,1649.599976
5/28/2013,31.334200,1660.060059
5/29/2013,31.483000,1648.359985
5/30/2013,31.594200,1654.410034
5/31/2013,31.656401,1630.739990
6/3/2013,31.898199,1640.420044
6/4/2013,31.775101,1631.380005
6/5/2013,31.899401,1608.900024
6/6/2013,32.161098,1622.560059
6/7/2013,32.113201,1643.380005
6/10/2013,32.113201,1642.810059
6/11/2013,32.246601,1626.130005
6/12/2013,32.372501,1612.520020
6/13/2013,32.143501,1636.359985
6/14/2013,31.896500,1626.729980
6/17/2013,31.702200,1639.040039
6/18/2013,31.723700,1651.810059
6/19/2013,31.962999,1628.930054
6/20/2013,32.435200,1588.189941
6/21/2013,32.869499,1592.430054
6/24/2013,32.750000,1573.089966
6/25/2013,32.720299,1588.030029
6/26/2013,32.713299,1603.260010
6/27/2013,32.939899,1613.199951
6/28/2013,32.790699,1606.280029
7/1/2013,32.810501,1614.959961
7/2/2013,32.965599,1614.079956
7/3/2013,33.161900,1615.410034
7/5/2013,33.115299,1631.890015
7/8/2013,33.293499,1640.459961
7/9/2013,33.180500,1652.319946
7/10/2013,32.979000,1652.619995
7/11/2013,32.536999,1675.020020
7/12/2013,32.557999,1680.189941
7/15/2013,32.516201,1682.500000
7/16/2013,32.556900,1676.260010
7/17/2013,32.403400,1680.910034
7/18/2013,32.296600,1689.369995
7/19/2013,32.444000,1692.089966
7/22/2013,32.349201,1695.530029
7/23/2013,32.313900,1692.390015
7/24/2013,32.202702,1685.939941
7/25/2013,32.417400,1690.250000
7/26/2013,32.599800,1691.650024
7/29/2013,32.744801,1685.329956
7/30/2013,32.825001,1685.959961
7/31/2013,32.924198,1685.729980
8/1/2013,32.922798,1706.869995
8/2/2013,33.032799,1709.670044
8/5/2013,32.811298,1707.140015
8/6/2013,32.856400,1697.369995
8/7/2013,32.952801,1690.910034
8/8/2013,32.932598,1697.479980
8/9/2013,32.816399,1691.420044
8/12/2013,32.846500,1689.469971
8/13/2013,32.992500,1694.160034
8/14/2013,33.039600,1685.390015
8/15/2013,33.027901,1661.319946
8/16/2013,32.889999,1655.829956
8/19/2013,32.865002,1646.060059
8/20/2013,32.954700,1652.349976
8/21/2013,32.914001,1642.800049
8/22/2013,33.119400,1656.959961
8/23/2013,33.030201,1663.500000
8/26/2013,33.009998,1656.780029
8/27/2013,33.053299,1630.479980
8/28/2013,32.950600,1634.959961
8/29/2013,33.130600,1638.170044
8/30/2013,33.204102,1632.969971
9/3/2013,33.355999,1639.770020
9/4/2013,33.498199,1653.079956
9/5/2013,33.278099,1655.079956
9/6/2013,33.413300,1655.170044
9/9/2013,33.258499,1671.709961
9/10/2013,33.136902,1683.989990
9/11/2013,32.930698,1689.130005
9/12/2013,32.731400,1683.420044
9/13/2013,32.625599,1687.989990
9/16/2013,32.345699,1697.599976
9/17/2013,32.284100,1704.760010
9/18/2013,32.186600,1725.520020
9/19/2013,31.771999,1722.339966
9/20/2013,31.640499,1709.910034
9/23/2013,31.837999,1701.839966
9/24/2013,31.789700,1697.420044
9/25/2013,31.841999,1692.770020
9/26/2013,32.078300,1698.670044
9/27/2013,32.279202,1691.750000
9/30/2013,32.342098,1681.550049
10/1/2013,32.402599,1695.000000
10/2/2013,32.230400,1693.869995
10/3/2013,32.097000,1678.660034
10/4/2013,32.142899,1690.500000
10/7/2013,32.151199,1676.119995
10/8/2013,null,1655.449951
10/9/2013,32.363701,1656.400024
10/10/2013,32.288300,1692.560059
10/11/2013,32.178699,1703.199951
10/14/2013,32.159698,1710.140015
10/15/2013,32.235901,1698.060059
10/16/2013,32.147400,1721.540039
10/17/2013,32.088299,1733.150024
10/18/2013,31.844000,1744.500000
10/21/2013,31.817400,1744.660034
10/22/2013,31.947901,1754.670044
10/23/2013,31.660400,1746.380005
10/24/2013,31.720900,1752.069946
10/25/2013,31.667200,1759.770020
10/28/2013,31.781799,1762.109985
10/29/2013,31.854601,1771.949951
10/30/2013,32.070000,1763.310059
10/31/2013,31.956100,1756.540039
11/1/2013,32.040699,1761.640015
11/4/2013,32.339901,1767.930054
11/5/2013,32.342999,1762.969971
11/6/2013,32.467400,1770.489990
11/7/2013,32.359798,1747.150024
11/8/2013,32.392799,1770.609985
11/11/2013,32.616100,1771.890015
11/12/2013,32.813900,1767.689941
11/13/2013,32.872799,1782.000000
11/14/2013,32.729900,1790.619995
11/15/2013,32.714100,1798.180054
11/18/2013,32.542702,1791.530029
11/19/2013,32.515099,1787.869995
11/20/2013,32.664200,1781.369995
11/21/2013,32.870602,1795.849976
11/22/2013,32.981201,1804.760010
11/25/2013,32.511002,1802.479980
11/26/2013,32.896198,1802.750000
11/27/2013,32.904598,1807.229980
11/29/2013,33.119202,1805.810059
12/2/2013,33.145000,1800.900024
12/3/2013,33.205200,1795.150024
12/4/2013,33.259499,1792.810059
12/5/2013,33.134201,1785.030029
12/6/2013,32.921799,1805.089966
12/9/2013,32.750999,1808.369995
12/10/2013,32.699001,1802.619995
12/11/2013,32.668701,1782.219971
12/12/2013,32.732800,1775.500000
12/13/2013,32.779202,1775.319946
12/16/2013,32.869999,1786.540039
12/17/2013,32.837898,1781.000000
12/18/2013,32.970001,1810.650024
12/19/2013,32.804298,1809.599976
12/20/2013,32.930199,1818.319946
12/23/2013,32.977501,1827.989990
12/24/2013,32.619801,1833.319946
12/26/2013,32.620201,1842.020020
12/27/2013,32.634201,1841.400024
12/30/2013,32.581001,1841.069946
12/31/2013,32.683201,1848.359985
1/2/2014,32.706001,1831.979980
1/3/2014,33.095200,1831.369995
1/6/2014,33.165001,1826.770020
1/7/2014,33.143200,1837.880005
1/8/2014,33.103199,1837.489990
1/9/2014,33.087700,1838.130005
1/10/2014,33.147900,1842.369995
1/13/2014,32.987499,1819.199951
1/14/2014,33.239101,1838.880005
1/15/2014,33.290298,1848.380005
1/16/2014,33.399200,1845.890015
1/17/2014,33.389198,1838.699951
1/21/2014,33.745399,1843.800049
1/22/2014,33.955200,1844.859985
1/23/2014,33.922199,1828.459961
1/24/2014,34.065201,1790.290039
1/27/2014,34.503700,1781.560059
1/28/2014,34.615398,1792.500000
1/29/2014,34.588299,1774.199951
1/30/2014,35.001499,1794.189941
1/31/2014,34.903301,1782.589966
2/3/2014,35.150002,1741.890015
2/4/2014,35.392399,1755.199951
2/5/2014,34.963200,1751.640015
2/6/2014,34.845798,1773.430054
2/7/2014,34.662102,1797.020020
2/10/2014,34.708000,1799.839966
2/11/2014,34.728802,1819.750000
2/12/2014,34.724899,1819.260010
2/13/2014,34.797199,1829.829956
2/14/2014,35.079399,1838.630005
2/18/2014,35.194801,1840.760010
2/19/2014,35.418499,1828.750000
2/20/2014,35.728100,1839.780029
2/21/2014,35.719799,1836.250000
2/24/2014,35.483700,1847.609985
2/25/2014,35.492100,1845.119995
2/26/2014,35.698101,1845.160034
2/27/2014,36.012100,1854.290039
2/28/2014,35.990898,1859.449951
3/3/2014,36.001499,1845.729980
3/4/2014,36.390900,1873.910034
3/5/2014,36.011200,1873.810059
3/6/2014,36.021198,1877.030029
3/7/2014,36.083099,1878.040039
3/10/2014,36.435001,1877.170044
3/11/2014,36.377998,1867.630005
3/12/2014,36.434200,1868.199951
3/13/2014,36.439602,1846.339966
3/14/2014,36.511200,1841.130005
3/17/2014,36.536201,1858.829956
3/18/2014,36.193001,1872.250000
3/19/2014,36.230701,1860.770020
3/20/2014,36.166199,1872.010010
3/21/2014,36.287998,1866.520020
3/24/2014,36.225201,1857.439941
3/25/2014,36.085201,1865.619995
3/26/2014,35.506199,1852.560059
3/27/2014,35.525002,1849.040039
3/28/2014,35.547199,1857.619995
3/31/2014,35.551498,1872.339966
4/1/2014,35.148701,1885.520020
4/2/2014,35.005501,1890.900024
4/3/2014,35.424198,1888.770020
4/4/2014,35.521198,1865.089966
4/7/2014,34.950001,1845.040039
4/8/2014,35.553398,1851.959961
4/9/2014,35.661999,1872.180054
4/10/2014,35.491699,1833.079956
4/11/2014,35.554199,1815.689941
4/14/2014,35.600201,1830.609985
4/15/2014,35.922699,1842.979980
4/16/2014,36.169399,1862.310059
4/17/2014,35.993099,1864.849976
4/21/2014,35.417198,1871.890015
4/22/2014,35.649200,1879.550049
4/23/2014,35.661201,1875.390015
4/24/2014,35.663399,1878.609985
4/25/2014,35.714199,1863.400024
4/28/2014,36.014999,1869.430054
4/29/2014,35.829601,1878.329956
4/30/2014,35.620399,1883.949951
5/1/2014,35.593102,1883.680054
5/2/2014,35.357498,1881.140015
5/5/2014,35.666199,1884.660034
5/6/2014,35.655998,1867.719971
5/7/2014,35.403198,1878.209961
5/8/2014,34.893200,1875.630005
5/9/2014,35.022301,1878.479980
5/12/2014,35.181198,1896.650024
5/13/2014,34.993198,1897.449951
5/14/2014,34.783199,1888.530029
5/15/2014,34.598999,1870.849976
5/16/2014,34.745800,1877.859985
5/19/2014,34.662201,1885.079956
5/20/2014,34.519199,1872.829956
5/21/2014,34.498199,1888.030029
5/22/2014,34.270699,1892.489990
5/23/2014,34.322201,1900.530029
5/27/2014,34.164398,1911.910034
5/28/2014,34.361198,1909.780029
5/29/2014,34.523201,1920.030029
5/30/2014,34.617699,1923.569946
6/2/2014,34.864201,1924.969971
6/3/2014,34.884201,1924.239990
6/4/2014,35.049000,1927.880005
6/5/2014,34.943501,1940.459961
6/6/2014,34.685001,1949.439941
6/9/2014,34.397202,1951.270020
6/10/2014,34.293201,1950.790039
6/11/2014,34.289200,1943.890015
6/12/2014,34.341099,1930.109985
6/13/2014,34.336498,1936.160034
6/16/2014,34.363201,1937.780029
6/17/2014,34.593102,1941.989990
6/18/2014,34.803200,1956.979980
6/19/2014,34.331200,1959.479980
6/20/2014,34.343201,1962.869995
6/23/2014,34.437199,1962.609985
6/24/2014,34.087200,1949.979980
6/25/2014,33.766499,1959.530029
6/26/2014,33.757198,1957.219971
6/27/2014,33.622398,1960.959961
6/30/2014,33.727200,1960.229980
7/1/2014,33.844002,1973.319946
7/2/2014,34.317200,1974.619995
7/3/2014,34.293201,1985.439941
7/7/2014,34.343201,1977.650024
7/8/2014,34.390202,1963.709961
7/9/2014,34.192699,1972.829956
7/10/2014,33.637501,1964.680054
7/11/2014,33.899200,1967.569946
7/14/2014,34.197498,1977.099976
7/15/2014,34.310398,1973.280029
7/16/2014,34.363201,1981.569946
7/17/2014,34.615501,1958.119995
7/18/2014,35.148201,1978.219971
7/21/2014,35.069199,1973.630005
7/22/2014,35.153099,1983.530029
7/23/2014,34.919998,1987.010010
7/24/2014,34.792599,1987.979980
7/25/2014,35.027500,1978.339966
7/28/2014,35.104198,1978.910034
7/29/2014,35.587700,1969.949951
7/30/2014,35.604599,1970.069946
7/31/2014,35.560001,1930.670044
8/1/2014,35.630100,1925.150024
8/4/2014,35.725201,1938.989990
8/5/2014,35.691399,1920.209961
8/6/2014,36.003201,1920.239990
8/7/2014,36.081600,1909.569946
8/8/2014,36.289200,1931.589966
8/11/2014,36.128201,1936.920044
8/12/2014,35.880798,1933.750000
8/13/2014,36.144798,1946.719971
8/14/2014,35.996201,1955.180054
8/15/2014,35.997200,1955.060059
8/18/2014,36.051201,1971.739990
8/19/2014,36.013100,1981.599976
8/20/2014,36.141201,1986.510010
8/21/2014,36.146702,1992.369995
8/22/2014,35.960300,1988.400024
8/25/2014,36.048199,1997.920044
8/26/2014,36.041100,2000.020020
8/27/2014,35.995201,2000.119995
8/28/2014,36.117500,1996.739990
8/29/2014,36.618099,2003.369995
9/2/2014,37.288200,2002.280029
9/3/2014,37.429199,2000.719971
9/4/2014,36.771099,1997.650024
9/5/2014,36.867199,2007.709961
9/8/2014,36.898201,2001.540039
9/9/2014,36.926498,1988.439941
9/10/2014,37.027699,1995.689941
9/11/2014,37.275200,1997.449951
9/12/2014,37.397999,1985.540039
9/15/2014,37.752201,1984.130005
9/16/2014,38.335201,1998.979980
9/17/2014,38.299198,2001.569946
9/18/2014,38.368198,2011.359985
9/19/2014,38.347301,2010.400024
9/22/2014,38.356201,1994.290039
9/23/2014,38.626301,1982.770020
9/24/2014,38.540199,1998.300049
9/25/2014,38.144199,1965.989990
9/26/2014,38.470200,1982.849976
9/29/2014,39.056198,1977.800049
9/30/2014,39.325199,1972.290039
10/1/2014,39.561600,1946.160034
10/2/2014,39.700001,1946.170044
10/3/2014,39.491199,1967.900024
10/6/2014,40.098202,1964.819946
10/7/2014,39.702202,1935.099976
10/8/2014,39.723701,1968.890015
10/9/2014,39.942902,1928.209961
10/10/2014,40.023201,1906.130005
10/13/2014,40.349201,1874.739990
10/14/2014,40.403198,1877.699951
10/15/2014,40.894199,1862.489990
10/16/2014,40.496201,1862.760010
10/17/2014,40.715698,1886.760010
10/20/2014,40.616199,1904.010010
10/21/2014,40.942299,1941.280029
10/22/2014,40.852200,1927.109985
10/23/2014,41.328899,1950.819946
10/24/2014,41.642101,1964.579956
10/27/2014,41.872200,1961.630005
10/28/2014,42.227798,1985.050049
10/29/2014,42.415199,1982.300049
10/30/2014,43.008099,1994.650024
10/31/2014,41.013000,2018.050049
11/3/2014,42.948200,2017.810059
11/4/2014,43.361301,2012.099976
11/5/2014,43.741600,2023.569946
11/6/2014,44.811199,2031.209961
11/7/2014,46.885201,2031.920044
11/10/2014,46.416000,2038.260010
11/11/2014,46.154999,2039.680054
11/12/2014,46.435200,2038.250000
11/13/2014,45.918701,2039.329956
11/14/2014,46.685001,2039.819946
11/17/2014,47.279999,2041.319946
11/18/2014,47.115002,2051.800049
11/19/2014,46.859501,2048.719971
11/20/2014,46.812500,2052.750000
11/21/2014,46.125000,2063.500000
11/24/2014,45.664501,2069.409912
11/25/2014,45.003700,2067.030029
11/26/2014,46.255001,2072.830078
11/28/2014,49.257999,2067.560059
12/1/2014,50.262501,2053.439941
12/2/2014,50.930000,2066.550049
12/3/2014,53.855000,2074.330078
12/4/2014,53.079498,2071.919922
12/5/2014,54.223701,2075.370117
12/8/2014,52.674999,2060.310059
12/9/2014,53.760201,2059.820068
12/10/2014,54.060001,2026.140015
12/11/2014,54.855000,2035.329956
12/12/2014,54.625500,2002.329956
12/15/2014,58.185001,1989.630005
12/16/2014,65.509499,1972.739990
12/17/2014,68.025002,2012.890015
12/18/2014,65.019997,2061.229980
12/19/2014,62.030499,2070.649902
12/22/2014,58.858002,2078.540039
12/23/2014,55.849998,2082.169922
12/24/2014,54.619999,2081.879883
12/26/2014,51.180000,2088.770020
12/29/2014,53.474998,2090.570068
12/30/2014,57.830002,2080.350098
12/31/2014,56.560001,2058.899902
1/2/2015,58.325001,2058.199951
1/5/2015,58.750000,2020.579956
1/6/2015,60.832001,2002.609985
1/7/2015,63.160000,2025.900024
1/8/2015,62.650002,2062.139893
1/9/2015,60.250000,2044.810059
1/12/2015,61.430000,2028.260010
1/13/2015,63.185001,2023.030029
1/14/2015,65.184998,2011.270020
1/15/2015,64.055000,1992.670044
1/16/2015,64.680000,2019.420044
1/20/2015,64.806702,2022.550049
1/21/2015,64.970001,2032.119995
1/22/2015,65.269997,2063.149902
1/23/2015,64.305000,2051.820068
1/26/2015,64.010002,2057.090088
1/27/2015,67.809998,2029.550049
1/28/2015,67.955002,2002.160034
1/29/2015,67.790001,2021.250000
1/30/2015,68.735001,1994.989990
2/2/2015,70.035004,2020.849976
2/3/2015,68.349998,2050.030029
2/4/2015,65.084999,2041.510010
2/5/2015,67.764999,2062.520020
2/6/2015,66.372498,2055.469971
2/9/2015,66.989998,2046.739990
2/10/2015,65.684998,2068.590088
2/11/2015,65.315002,2068.530029
2/12/2015,65.029999,2088.479980
2/13/2015,65.250000,2096.989990
2/17/2015,63.084999,2100.340088
2/18/2015,63.724998,2099.679932
2/19/2015,61.639999,2097.449951
2/20/2015,61.875000,2110.300049
2/23/2015,61.660000,2109.659912
2/24/2015,63.570000,2115.479980
2/25/2015,62.735001,2113.860107
2/26/2015,61.470001,2110.739990
2/27/2015,61.134998,2104.500000
3/2/2015,61.160000,2117.389893
3/3/2015,62.669998,2107.780029
3/4/2015,61.845001,2098.530029
3/5/2015,61.830002,2101.040039
3/6/2015,60.919998,2071.260010
3/9/2015,60.380001,2079.429932
3/10/2015,60.770000,2044.160034
3/11/2015,62.044998,2040.239990
3/12/2015,62.360001,2065.949951
3/13/2015,61.259998,2053.399902
3/16/2015,62.345001,2081.189941
3/17/2015,62.250000,2074.280029
3/18/2015,61.416698,2099.500000
3/19/2015,59.345001,2089.270020
3/20/2015,60.035000,2108.100098
3/23/2015,59.235001,2104.419922
3/24/2015,58.705002,2091.500000
3/25/2015,57.740002,2061.050049
3/26/2015,57.402500,2056.149902
3/27/2015,57.310001,2061.020020
3/30/2015,57.895000,2086.239990
3/31/2015,57.525002,2067.889893
4/1/2015,58.152000,2059.689941
4/2/2015,57.553001,2066.959961
4/6/2015,56.691002,2080.620117
4/7/2015,55.449001,2076.330078
4/8/2015,54.919998,2081.899902
4/9/2015,53.645000,2091.179932
4/10/2015,51.983002,2102.060059
4/13/2015,52.239498,2092.429932
4/14/2015,52.082699,2095.840088
4/15/2015,50.990002,2106.629883
4/16/2015,49.797001,2104.989990
4/17/2015,49.764000,2081.179932
4/20/2015,51.985001,2100.399902
4/21/2015,53.369999,2097.290039
4/22/2015,53.577000,2107.959961
4/23/2015,51.799999,2112.929932
4/24/2015,50.810001,2117.689941
4/27/2015,50.859001,2108.919922
4/28/2015,51.903000,2114.760010
4/29/2015,51.099998,2106.850098
4/30/2015,50.989700,2085.510010
5/1/2015,51.584999,2108.290039
5/4/2015,51.370201,2114.489990
5/5/2015,51.968601,2089.459961
5/6/2015,50.553001,2080.149902
5/7/2015,50.898701,2088.000000
5/8/2015,50.258999,2116.100098
5/11/2015,50.918999,2105.330078
5/12/2015,51.153400,2099.120117
5/13/2015,49.988998,2098.479980
5/14/2015,49.308998,2121.100098
5/15/2015,50.056999,2122.729980
5/18/2015,49.426498,2129.199951
5/19/2015,49.076000,2127.830078
5/20/2015,49.503502,2125.850098
5/21/2015,49.514000,2130.820068
5/22/2015,49.910000,2126.060059
5/26/2015,49.952999,2104.199951
5/27/2015,50.889000,2123.479980
5/28/2015,51.980000,2120.790039
5/29/2015,52.529999,2107.389893
6/1/2015,52.316002,2111.729980
6/2/2015,53.542999,2109.600098
6/3/2015,52.705700,2114.070068
6/4/2015,54.257000,2095.840088
6/5/2015,56.354000,2092.830078
6/8/2015,56.239700,2079.280029
6/9/2015,55.939999,2080.149902
6/10/2015,55.543499,2105.199951
6/11/2015,54.299999,2108.860107
6/12/2015,54.683701,2094.110107
6/15/2015,55.010502,2084.429932
6/16/2015,54.505501,2096.290039
6/17/2015,53.660999,2100.439941
6/18/2015,53.669998,2121.239990
6/19/2015,53.240002,2109.989990
6/22/2015,54.040001,2122.850098
6/23/2015,53.919998,2124.199951
6/24/2015,53.770000,2108.580078
6/25/2015,54.490002,2102.310059
6/26/2015,54.678001,2101.489990
6/29/2015,54.810501,2057.639893
6/30/2015,55.650700,2063.110107
7/1/2015,55.214699,2077.419922
7/2/2015,55.804199,2076.780029
7/6/2015,55.955502,2068.760010
7/7/2015,56.853500,2081.340088
7/8/2015,56.625000,2046.680054
7/9/2015,57.470001,2051.310059
7/10/2015,57.219501,2076.620117
7/13/2015,56.259998,2099.600098
7/14/2015,56.510700,2108.949951
7/15/2015,56.430000,2107.399902
7/16/2015,56.860001,2124.290039
7/17/2015,56.904999,2126.639893
7/20/2015,56.939999,2128.280029
7/21/2015,56.931999,2119.209961
7/22/2015,56.919998,2114.149902
7/23/2015,57.139999,2102.149902
7/24/2015,57.830700,2079.649902
7/27/2015,58.346001,2067.639893
7/28/2015,59.573002,2093.250000
7/29/2015,59.903500,2108.570068
7/30/2015,58.520000,2108.629883
7/31/2015,59.675499,2103.840088
8/3/2015,61.630699,2098.040039
8/4/2015,63.500000,2093.320068
8/5/2015,63.110001,2099.840088
8/6/2015,63.382999,2083.560059
8/7/2015,64.480003,2077.570068
8/10/2015,64.480003,2104.179932
8/11/2015,62.889999,2084.070068
8/12/2015,64.122002,2086.050049
8/13/2015,64.121201,2083.389893
8/14/2015,64.522003,2091.540039
8/17/2015,64.906700,2102.439941
8/18/2015,65.388199,2096.919922
8/19/2015,65.785004,2079.610107
8/20/2015,66.535698,2035.729980
8/21/2015,68.129997,1970.890015
8/24/2015,69.107498,1893.209961
8/25/2015,70.751503,1867.609985
8/26/2015,69.309196,1940.510010
8/27/2015,68.904999,1987.660034
8/28/2015,66.069000,1988.869995
8/31/2015,65.294998,1972.180054
9/1/2015,64.280701,1913.849976
9/2/2015,66.482697,1948.859985
9/3/2015,66.771698,1951.130005
9/4/2015,67.140701,1921.219971
9/8/2015,69.149002,1969.410034
9/9/2015,67.861198,1942.040039
9/10/2015,68.406502,1952.290039
9/11/2015,67.684502,1961.050049
9/14/2015,67.763199,1953.030029
9/15/2015,67.540001,1978.089966
9/16/2015,66.782501,1995.310059
9/17/2015,65.257698,1990.199951
9/18/2015,65.397499,1958.030029
9/21/2015,66.440002,1966.969971
9/22/2015,66.041000,1942.739990
9/23/2015,65.820000,1938.760010
9/24/2015,66.019997,1932.239990
9/25/2015,66.080002,1931.339966
9/28/2015,65.445000,1881.770020
9/29/2015,66.059196,1884.089966
9/30/2015,65.709999,1920.030029
10/1/2015,65.387497,1923.819946
10/2/2015,65.625702,1951.359985
10/5/2015,65.991997,1987.050049
10/6/2015,64.772202,1979.920044
10/7/2015,63.391499,1995.829956
10/8/2015,62.250000,2013.430054
10/9/2015,61.307499,2014.890015
10/12/2015,61.662498,2017.459961
10/13/2015,62.219200,2003.689941
10/14/2015,63.002499,1994.239990
10/15/2015,62.582500,2023.859985
10/16/2015,61.358002,2033.109985
10/19/2015,61.187500,2033.660034
10/20/2015,62.380001,2030.770020
10/21/2015,62.045200,2018.939941
10/22/2015,62.950001,2052.510010
10/23/2015,62.507500,2075.149902
10/26/2015,62.321701,2071.179932
10/27/2015,62.950001,2065.889893
10/28/2015,65.419998,2090.350098
10/29/2015,63.935001,2089.409912
10/30/2015,64.190002,2079.360107
11/2/2015,64.120003,2104.050049
11/3/2015,63.605000,2109.790039
11/4/2015,62.630001,2102.310059
11/5/2015,63.084999,2099.929932
11/6/2015,62.250000,2099.199951
11/9/2015,64.404999,2078.580078
11/10/2015,64.595001,2081.719971
11/11/2015,64.415001,2075.000000
11/12/2015,65.364998,2045.969971
11/13/2015,66.453499,2023.040039
11/16/2015,66.820000,2053.189941
11/17/2015,65.087502,2050.439941
11/18/2015,64.917503,2083.580078
11/19/2015,64.845001,2081.239990
11/20/2015,64.544998,2089.169922
11/23/2015,64.620003,2086.590088
11/24/2015,66.059998,2089.139893
11/25/2015,65.445000,2088.870117
11/27/2015,65.559998,2090.110107
11/30/2015,66.419998,2080.409912
12/1/2015,66.410004,2102.629883
12/2/2015,66.639999,2079.510010
12/3/2015,67.400002,2049.620117
12/4/2015,67.582497,2091.689941
12/7/2015,68.070000,2077.070068
12/8/2015,69.370003,2063.590088
12/9/2015,69.300003,2047.619995
12/10/2015,69.320000,2052.229980
12/11/2015,66.171501,2012.369995
12/14/2015,70.209999,2021.939941
12/15/2015,70.540001,2043.410034
12/16/2015,70.488503,2073.070068
12/17/2015,70.000000,2041.890015
12/18/2015,70.915001,2005.550049
12/21/2015,70.925003,2021.150024
12/22/2015,70.839996,2038.969971
12/23/2015,71.300003,2064.290039
12/24/2015,69.514999,2060.989990
12/28/2015,70.245003,2056.500000
12/29/2015,72.184998,2078.360107
12/30/2015,72.197502,2063.360107
12/31/2015,73.230003,2043.939941
1/4/2016,73.400002,2012.660034
1/5/2016,73.122498,2016.709961
1/6/2016,0.716200,1990.260010
1/7/2016,74.595001,1943.089966
1/8/2016,74.595001,1922.030029
1/11/2016,74.794998,1923.670044
1/12/2016,76.001999,1938.680054
1/13/2016,76.525002,1890.280029
1/14/2016,76.212997,1921.839966
1/15/2016,76.292999,1880.329956
1/19/2016,79.360001,1881.329956
1/20/2016,78.612503,1859.329956
1/21/2016,81.820000,1868.989990
1/22/2016,82.900002,1906.900024
1/25/2016,78.370003,1877.079956
1/26/2016,79.839996,1903.630005
1/27/2016,78.230003,1882.949951
1/28/2016,77.848999,1893.359985
1/29/2016,76.550003,1940.239990
2/1/2016,75.440002,1939.380005
2/2/2016,77.260002,1903.030029
2/3/2016,79.714996,1912.530029
2/4/2016,76.930000,1915.449951
2/5/2016,76.769997,1880.050049
2/8/2016,77.250000,1853.439941
2/9/2016,78.940002,1852.209961
2/10/2016,79.589996,1851.859985
2/11/2016,78.370003,1829.079956
2/12/2016,79.767502,1864.780029
2/16/2016,77.500000,1895.579956
2/17/2016,77.809998,1926.819946
2/18/2016,74.860001,1917.829956
2/19/2016,76.349998,1917.780029
2/22/2016,77.370003,1945.500000
2/23/2016,77.370003,1921.270020
2/24/2016,76.099998,1929.800049
2/25/2016,75.735001,1951.699951
2/26/2016,75.180000,1948.050049
2/29/2016,76.339996,1932.229980
3/1/2016,74.404999,1978.349976
3/2/2016,73.279999,1986.449951
3/3/2016,73.349998,1993.400024
